anchor_idx,query_idx,num_matches,num_inliers
8700,22250,156,61
8700,22300,140,78
8700,22350,180,94
8700,22400,95,24
8700,22450,201,86
8700,22500,190,68
8700,22550,103,39
8700,22600,94,50
8700,22650,81,42
8700,22700,71,23
8700,22750,80,24
8700,22800,233,103
8700,22850,178,65
8700,22900,109,36
8700,22950,173,59
8700,23000,141,51
8700,23050,169,82
8700,23100,138,32
8700,23150,385,246
8700,23200,528,325
8700,23250,622,453
8700,23300,921,817
8700,23350,1019,920
8700,23400,826,788
8700,23450,508,386
8700,23500,710,638
8700,23550,660,599
8700,23600,330,237
8700,23650,410,310
8700,23700,382,283
8700,23750,326,247
8700,23800,412,354
8700,23850,550,501
8700,23900,462,347
8700,23950,407,333
8750,21400,234,135
8750,21450,442,315
8750,21500,479,385
8750,21550,660,594
8750,21600,753,653
8750,21650,948,899
8750,21700,1069,946
8750,21750,1076,927
8750,21800,780,696
8750,21850,737,626
8750,21900,592,522
8750,21950,518,461
8750,22000,425,324
8750,22050,312,212
8750,22100,250,148
8750,22150,201,83
8750,22200,226,116
8750,22250,208,104
8750,22300,235,103
8750,22350,166,69
8750,22400,167,71
8750,22450,488,176
8750,22500,331,111
8750,22550,155,56
8750,22600,93,51
8750,22650,80,43
8750,22700,94,34
8750,22750,52,25
8750,22800,191,82
8750,22850,79,21
8750,22900,44,17
8750,22950,114,58
8750,23000,157,67
8750,23050,255,182
8750,23100,353,241
8750,23150,494,425
8750,23200,565,465
8750,23250,642,549
8750,23300,885,757
8750,23350,838,727
8750,23400,712,653
8750,23450,474,355
8750,23500,607,513
8750,23550,639,574
8750,23600,393,311
8750,23650,414,314
8750,23700,344,206
8750,23750,335,243
8750,23800,383,307
8750,23850,452,384
8750,23900,369,302
8750,23950,333,274
8800,21400,660,565
8800,21450,793,617
8800,21500,809,693
8800,21550,1130,1011
8800,21600,1169,1004
8800,21650,1273,1252
8800,21700,1057,954
8800,21750,821,718
8800,21800,679,630
8800,21850,585,475
8800,21900,377,243
8800,21950,307,204
8800,22000,208,121
8800,22050,226,87
8800,22100,211,106
8800,22150,226,65
8800,22200,203,80
8800,22250,349,74
8800,22300,197,107
8800,22350,419,121
8800,22400,197,65
8800,22450,306,76
8800,22500,275,63
8800,22550,219,51
8800,22600,271,84
8800,22650,232,57
8800,22700,27,11
8800,22750,78,29
8800,22800,114,33
8800,22850,93,37
8800,22900,188,110
8800,22950,193,123
8800,23000,388,260
8800,23050,436,321
8800,23100,649,527
8800,23150,832,696
8800,23200,944,803
8800,23250,925,854
8800,23300,878,827
8800,23350,753,594
8800,23400,590,515
8800,23450,443,314
8800,23500,507,446
8800,23550,459,372
8800,23600,204,121
8800,23650,191,110
8800,23700,208,46
8800,23750,333,71
8800,23800,150,114
8800,23850,246,192
8800,23900,181,157
8800,23950,140,115
8850,21400,752,604
8850,21450,882,653
8850,21500,1056,850
8850,21550,1357,1261
8850,21600,1267,1243
8850,21650,1189,1026
8850,21700,905,707
8850,21750,683,536
8850,21800,547,447
8850,21850,456,350
8850,21900,271,145
8850,21950,139,43
8850,22000,132,43
8850,22050,173,55
8850,22100,180,78
8850,22150,144,57
8850,22200,177,84
8850,22250,246,117
8850,22300,294,134
8850,22350,240,82
8850,22400,280,152
8850,22450,310,76
8850,22500,400,91
8850,22550,296,117
8850,22600,178,75
8850,22650,154,96
8850,22700,191,71
8850,22750,136,40
8850,22800,199,49
8850,22850,108,25
8850,22900,189,45
8850,22950,193,70
8850,23000,347,179
8850,23050,575,386
8850,23100,759,562
8850,23150,1069,940
8850,23200,1114,1004
8850,23250,863,809
8850,23300,787,619
8850,23350,672,606
8850,23400,500,324
8850,23450,412,214
8850,23500,433,292
8850,23550,319,188
8850,23600,132,42
8850,23650,158,64
8850,23700,113,48
8850,23750,141,51
8850,23800,148,62
8850,23850,134,90
8850,23900,110,80
8850,23950,105,47
8900,21400,1005,827
8900,21450,1250,1180
8900,21500,1453,1421
8900,21550,1557,1425
8900,21600,1261,1229
8900,21650,1030,913
8900,21700,755,657
8900,21750,585,468
8900,21800,461,369
8900,21850,343,302
8900,21900,77,28
8900,21950,55,17
8900,22000,70,17
8900,22050,72,28
8900,22100,99,41
8900,22150,107,40
8900,22200,220,74
8900,22250,213,70
8900,22300,747,337
8900,22350,201,56
8900,22400,245,59
8900,22450,220,86
8900,22500,290,95
8900,22550,282,81
8900,22600,177,55
8900,22650,281,70
8900,22700,93,63
8900,22750,149,59
8900,22800,162,56
8900,22850,131,29
8900,22900,238,137
8900,22950,324,198
8900,23000,715,566
8900,23050,904,765
8900,23100,1079,948
8900,23150,1374,1334
8900,23200,1275,1140
8900,23250,995,975
8900,23300,811,649
8900,23350,682,552
8900,23400,535,407
8900,23450,396,275
8900,23500,348,259
8900,23550,147,57
8900,23600,88,44
8900,23650,68,16
8900,23700,76,19
8900,23750,171,41
8900,23800,135,33
8900,23850,166,27
8900,23900,214,36
8900,23950,137,29
8950,21400,1126,989
8950,21450,1402,1204
8950,21500,1369,1263
8950,21550,1329,1267
8950,21600,1010,796
8950,21650,883,727
8950,21700,618,553
8950,21750,455,411
8950,21800,387,346
8950,21850,225,149
8950,21900,53,24
8950,21950,52,21
8950,22000,45,20
8950,22050,44,25
8950,22100,72,34
8950,22150,93,45
8950,22200,180,47
8950,22250,150,25
8950,22300,243,78
8950,22350,130,27
8950,22400,134,54
8950,22450,135,32
8950,22500,235,69
8950,22550,179,81
8950,22600,188,82
8950,22650,284,93
8950,22700,243,80
8950,22750,136,71
8950,22800,287,118
8950,22850,206,103
8950,22900,426,182
8950,22950,551,383
8950,23000,792,616
8950,23050,1016,838
8950,23100,1162,1054
8950,23150,1265,1106
8950,23200,1000,816
8950,23250,700,517
8950,23300,563,448
8950,23350,500,359
8950,23400,375,264
8950,23450,192,72
8950,23500,203,104
8950,23550,68,21
8950,23600,66,21
8950,23650,66,25
8950,23700,72,36
8950,23750,74,31
8950,23800,80,39
8950,23850,155,32
8950,23900,169,27
8950,23950,136,34
9000,21400,1429,1369
9000,21450,1577,1535
9000,21500,1534,1385
9000,21550,1280,1138
9000,21600,870,809
9000,21650,671,534
9000,21700,498,356
9000,21750,333,224
9000,21800,202,158
9000,21850,254,191
9000,21900,172,117
9000,21950,175,114
9000,22000,170,105
9000,22050,104,48
9000,22100,119,43
9000,22150,155,43
9000,22200,638,397
9000,22250,661,395
9000,22300,287,136
9000,22350,233,89
9000,22400,150,31
9000,22450,255,135
9000,22500,196,142
9000,22550,282,114
9000,22600,364,181
9000,22650,379,183
9000,22700,250,100
9000,22750,145,60
9000,22800,183,69
9000,22850,101,42
9000,22900,361,98
9000,22950,674,536
9000,23000,1025,799
9000,23050,1252,1206
9000,23100,1361,1189
9000,23150,1258,1170
9000,23200,910,835
9000,23250,547,378
9000,23300,443,306
9000,23350,312,218
9000,23400,320,222
9000,23450,258,161
9000,23500,261,191
9000,23550,231,170
9000,23600,170,114
9000,23650,168,121
9000,23700,119,50
9000,23750,77,23
9000,23800,171,48
9000,23850,221,41
9000,23900,245,50
9000,23950,131,32
9050,21400,1438,1214
9050,21450,1584,1369
9050,21500,1355,1119
9050,21550,1073,922
9050,21600,789,649
9050,21650,583,403
9050,21700,257,166
9050,21750,284,193
9050,21800,204,155
9050,21850,194,123
9050,21900,101,55
9050,21950,126,83
9050,22000,131,73
9050,22050,119,63
9050,22100,101,44
9050,22150,254,60
9050,22200,214,62
9050,22250,185,31
9050,22300,367,145
9050,22350,359,142
9050,22400,204,59
9050,22450,231,80
9050,22500,250,72
9050,22550,360,203
9050,22600,393,275
9050,22650,290,231
9050,22700,339,264
9050,22750,327,217
9050,22800,529,401
9050,22850,631,451
9050,22900,800,673
9050,22950,1003,786
9050,23000,1247,1098
9050,23050,1403,1369
9050,23100,1231,1020
9050,23150,1047,881
9050,23200,815,757
9050,23250,608,433
9050,23300,388,222
9050,23350,317,175
9050,23400,292,174
9050,23450,239,145
9050,23500,283,195
9050,23550,193,92
9050,23600,113,61
9050,23650,160,63
9050,23700,112,56
9050,23750,153,39
9050,23800,256,101
9050,23850,105,21
9050,23900,100,35
9050,23950,95,22
9100,21400,1213,1021
9100,21450,1335,1215
9100,21500,1172,988
9100,21550,944,876
9100,21600,729,630
9100,21650,592,464
9100,21700,306,214
9100,21750,315,231
9100,21800,296,229
9100,21850,294,205
9100,21900,238,165
9100,21950,244,137
9100,22000,245,153
9100,22050,206,106
9100,22100,220,85
9100,22150,466,186
9100,22200,376,143
9100,22250,694,415
9100,22300,507,299
9100,22350,275,123
9100,22400,270,115
9100,22450,367,208
9100,22500,319,210
9100,22550,424,131
9100,22600,467,370
9100,22650,490,198
9100,22700,494,352
9100,22750,430,189
9100,22800,628,508
9100,22850,792,653
9100,22900,943,828
9100,22950,1184,1058
9100,23000,1346,1211
9100,23050,1376,1326
9100,23100,1104,982
9100,23150,959,842
9100,23200,741,644
9100,23250,556,396
9100,23300,427,278
9100,23350,405,280
9100,23400,399,290
9100,23450,400,281
9100,23500,376,241
9100,23550,281,191
9100,23600,222,135
9100,23650,225,132
9100,23700,217,108
9100,23750,213,111
9100,23800,216,49
9100,23850,110,27
9100,23900,85,20
9100,23950,125,26
9150,21400,1045,889
9150,21450,1116,951
9150,21500,1098,912
9150,21550,886,755
9150,21600,647,507
9150,21650,393,288
9150,21700,367,256
9150,21750,317,229
9150,21800,290,191
9150,21850,301,195
9150,21900,263,173
9150,21950,242,132
9150,22000,300,156
9150,22050,210,103
9150,22100,184,27
9150,22150,637,293
9150,22200,833,547
9150,22250,476,228
9150,22300,344,147
9150,22350,188,25
9150,22400,188,64
9150,22450,349,222
9150,22500,378,189
9150,22550,595,237
9150,22600,552,470
9150,22650,568,430
9150,22700,658,506
9150,22750,722,509
9150,22800,834,692
9150,22850,1078,963
9150,22900,1166,916
9150,22950,1352,1253
9150,23000,1393,1364
9150,23050,1276,1222
9150,23100,1100,984
9150,23150,912,808
9150,23200,755,644
9150,23250,492,263
9150,23300,452,259
9150,23350,434,276
9150,23400,422,279
9150,23450,396,254
9150,23500,405,245
9150,23550,276,193
9150,23600,237,146
9150,23650,275,156
9150,23700,217,107
9150,23750,159,44
9150,23800,125,27
9150,23850,53,24
9150,23900,45,14
9150,23950,40,16
9200,21400,830,733
9200,21450,970,765
9200,21500,911,737
9200,21550,700,539
9200,21600,413,328
9200,21650,279,143
9200,21700,196,90
9200,21750,214,87
9200,21800,151,54
9200,21850,228,102
9200,21900,113,35
9200,21950,74,21
9200,22000,198,60
9200,22050,109,24
9200,22100,52,16
9200,22150,102,23
9200,22200,126,48
9200,22250,136,32
9200,22300,216,86
9200,22350,214,29
9200,22400,223,59
9200,22450,167,75
9200,22500,424,318
9200,22550,510,423
9200,22600,631,563
9200,22650,693,616
9200,22700,817,717
9200,22750,793,668
9200,22800,887,863
9200,22850,1026,987
9200,22900,1236,1105
9200,22950,1322,1276
9200,23000,1066,887
9200,23050,1041,894
9200,23100,924,812
9200,23150,765,612
9200,23200,531,315
9200,23250,346,141
9200,23300,293,140
9200,23350,314,146
9200,23400,254,113
9200,23450,344,155
9200,23500,249,98
9200,23550,164,58
9200,23600,80,15
9200,23650,44,15
9200,23700,38,13
9200,23750,117,23
9200,23800,139,41
9200,23850,63,16
9200,23900,49,17
9200,23950,88,21
9250,21400,693,601
9250,21450,807,713
9250,21500,767,620
9250,21550,562,434
9250,21600,307,209
9250,21650,180,38
9250,21700,221,87
9250,21750,276,157
9250,21800,260,143
9250,21850,312,177
9250,21900,270,165
9250,21950,209,49
9250,22000,212,66
9250,22050,379,100
9250,22100,156,52
9250,22150,167,62
9250,22200,214,68
9250,22250,258,79
9250,22300,282,74
9250,22350,264,85
9250,22400,258,149
9250,22450,396,346
9250,22500,558,496
9250,22550,758,648
9250,22600,942,870
9250,22650,920,784
9250,22700,1038,911
9250,22750,957,826
9250,22800,1009,863
9250,22850,1165,1025
9250,22900,1174,1015
9250,22950,1112,1043
9250,23000,892,786
9250,23050,921,788
9250,23100,790,690
9250,23150,574,445
9250,23200,394,216
9250,23250,274,104
9250,23300,238,75
9250,23350,256,142
9250,23400,287,143
9250,23450,387,209
9250,23500,377,241
9250,23550,256,147
9250,23600,240,89
9250,23650,173,40
9250,23700,174,40
9250,23750,185,38
9250,23800,68,21
9250,23850,90,21
9250,23900,47,17
9250,23950,79,17
9300,21400,611,488
9300,21450,646,512
9300,21500,634,486
9300,21550,487,277
9300,21600,238,79
9300,21650,277,94
9300,21700,269,105
9300,21750,292,128
9300,21800,174,54
9300,21850,276,118
9300,21900,354,193
9300,21950,242,96
9300,22000,228,67
9300,22050,128,26
9300,22100,164,56
9300,22150,180,81
9300,22200,206,85
9300,22250,305,72
9300,22300,298,60
9300,22350,198,75
9300,22400,291,213
9300,22450,445,360
9300,22500,637,552
9300,22550,846,733
9300,22600,1063,909
9300,22650,1129,1031
9300,22700,1239,1054
9300,22750,1053,937
9300,22800,1203,1144
9300,22850,1268,1085
9300,22900,1132,929
9300,22950,1021,948
9300,23000,935,856
9300,23050,931,800
9300,23100,800,592
9300,23150,589,333
9300,23200,363,157
9300,23250,263,77
9300,23300,254,64
9300,23350,385,143
9300,23400,386,173
9300,23450,417,236
9300,23500,399,214
9300,23550,298,142
9300,23600,235,70
9300,23650,219,34
9300,23700,136,20
9300,23750,133,34
9300,23800,59,19
9300,23850,99,25
9300,23900,72,17
9300,23950,80,19
9350,21400,528,377
9350,21450,508,378
9350,21500,586,379
9350,21550,414,198
9350,21600,235,73
9350,21650,263,110
9350,21700,264,110
9350,21750,300,101
9350,21800,299,40
9350,21850,329,157
9350,21900,319,126
9350,21950,373,178
9350,22000,292,63
9350,22050,280,53
9350,22100,216,98
9350,22150,174,95
9350,22200,215,138
9350,22250,194,133
9350,22300,173,108
9350,22350,176,101
9350,22400,336,239
9350,22450,514,454
9350,22500,765,707
9350,22550,996,927
9350,22600,1194,1093
9350,22650,1261,1200
9350,22700,1370,1223
9350,22750,1260,1219
9350,22800,1279,1193
9350,22850,1223,1047
9350,22900,1056,888
9350,22950,905,837
9350,23000,910,746
9350,23050,910,725
9350,23100,837,550
9350,23150,506,256
9350,23200,285,49
9350,23250,270,67
9350,23300,214,80
9350,23350,483,241
9350,23400,450,186
9350,23450,404,185
9350,23500,425,217
9350,23550,392,216
9350,23600,287,37
9350,23650,232,44
9350,23700,246,40
9350,23750,181,55
9350,23800,29,12
9350,23850,38,17
9350,23900,57,16
9350,23950,60,20
9400,21400,462,369
9400,21450,524,380
9400,21500,519,406
9400,21550,375,182
9400,21600,331,77
9400,21650,377,187
9400,21700,263,53
9400,21750,314,61
9400,21800,250,68
9400,21850,291,84
9400,21900,325,94
9400,21950,317,52
9400,22000,348,145
9400,22050,263,71
9400,22100,279,144
9400,22150,228,134
9400,22200,200,109
9400,22250,186,128
9400,22300,202,69
9400,22350,202,119
9400,22400,356,256
9400,22450,598,549
9400,22500,888,848
9400,22550,1157,1065
9400,22600,1412,1207
9400,22650,1402,1217
9400,22700,1442,1283
9400,22750,1185,1159
9400,22800,1192,1113
9400,22850,1045,893
9400,22900,858,765
9400,22950,728,684
9400,23000,705,545
9400,23050,804,680
9400,23100,657,447
9400,23150,453,285
9400,23200,330,104
9400,23250,289,57
9400,23300,259,42
9400,23350,318,47
9400,23400,295,48
9400,23450,509,337
9400,23500,251,64
9400,23550,1033,526
9400,23600,301,68
9400,23650,333,178
9400,23700,329,153
9400,23750,237,99
9400,23800,23,11
9400,23850,60,25
9400,23900,71,17
9400,23950,78,19
9450,21400,309,102
9450,21450,331,125
9450,21500,200,111
9450,21550,290,165
9450,21600,354,217
9450,21650,480,296
9450,21700,624,363
9450,21750,708,402
9450,21800,989,647
9450,21850,1448,707
9450,21900,322,67
9450,21950,460,245
9450,22000,367,147
9450,22050,308,141
9450,22100,303,149
9450,22150,310,162
9450,22200,271,180
9450,22250,304,228
9450,22300,339,223
9450,22350,326,234
9450,22400,521,419
9450,22450,709,614
9450,22500,1034,890
9450,22550,1324,1293
9450,22600,1396,1121
9450,22650,1373,1201
9450,22700,1258,1243
9450,22750,1144,963
9450,22800,1068,932
9450,22850,863,830
9450,22900,736,638
9450,22950,644,577
9450,23000,583,372
9450,23050,410,160
9450,23100,317,188
9450,23150,278,177
9450,23200,393,210
9450,23250,308,116
9450,23300,567,377
9450,23350,657,451
9450,23400,689,397
9450,23450,740,431
9450,23500,1367,853
9450,23550,372,93
9450,23600,338,103
9450,23650,381,135
9450,23700,396,197
9450,23750,308,146
9450,23800,104,41
9450,23850,42,14
9450,23900,45,17
9450,23950,39,14
9500,21400,261,110
9500,21450,361,109
9500,21500,275,163
9500,21550,346,190
9500,21600,350,168
9500,21650,432,183
9500,21700,653,390
9500,21750,820,488
9500,21800,1327,896
9500,21850,1255,695
9500,21900,317,109
9500,21950,317,66
9500,22000,302,65
9500,22050,297,107
9500,22100,326,181
9500,22150,313,189
9500,22200,375,253
9500,22250,436,296
9500,22300,468,349
9500,22350,447,328
9500,22400,633,476
9500,22450,854,830
9500,22500,1186,1134
9500,22550,1527,1446
9500,22600,1455,1231
9500,22650,1409,1364
9500,22700,1232,1085
9500,22750,990,858
9500,22800,913,789
9500,22850,728,665
9500,22900,639,568
9500,22950,553,411
9500,23000,332,130
9500,23050,340,133
9500,23100,357,191
9500,23150,302,148
9500,23200,455,272
9500,23250,333,60
9500,23300,531,302
9500,23350,690,454
9500,23400,805,506
9500,23450,896,499
9500,23500,1490,877
9500,23550,794,410
9500,23600,216,39
9500,23650,267,46
9500,23700,407,202
9500,23750,360,182
9500,23800,210,99
9500,23850,30,15
9500,23900,100,22
9500,23950,88,17
9550,21400,282,161
9550,21450,248,134
9550,21500,273,138
9550,21550,385,196
9550,21600,482,240
9550,21650,601,263
9550,21700,751,407
9550,21750,1011,603
9550,21800,891,551
9550,21850,766,462
9550,21900,345,95
9550,21950,319,74
9550,22000,400,182
9550,22050,388,178
9550,22100,385,190
9550,22150,378,204
9550,22200,446,288
9550,22250,441,327
9550,22300,525,363
9550,22350,512,350
9550,22400,762,597
9550,22450,1012,810
9550,22500,1280,1098
9550,22550,1531,1437
9550,22600,1363,1301
9550,22650,1194,1014
9550,22700,965,928
9550,22750,808,649
9550,22800,726,704
9550,22850,602,517
9550,22900,599,447
9550,22950,273,82
9550,23000,306,144
9550,23050,416,214
9550,23100,370,218
9550,23150,492,246
9550,23200,577,396
9550,23250,517,268
9550,23300,648,375
9550,23350,826,528
9550,23400,1104,728
9550,23450,1354,917
9550,23500,1004,618
9550,23550,358,93
9550,23600,203,44
9550,23650,339,91
9550,23700,416,190
9550,23750,432,201
9550,23800,307,189
9550,23850,40,14
9550,23900,50,16
9550,23950,44,14
9600,21400,289,179
9600,21450,236,150
9600,21500,331,210
9600,21550,424,243
9600,21600,364,151
9600,21650,626,366
9600,21700,957,563
9600,21750,565,273
9600,21800,306,115
9600,21850,255,97
9600,21900,204,49
9600,21950,176,39
9600,22000,216,32
9600,22050,255,110
9600,22100,269,145
9600,22150,296,144
9600,22200,456,280
9600,22250,510,385
9600,22300,527,395
9600,22350,522,407
9600,22400,857,769
9600,22450,1214,1082
9600,22500,1458,1295
9600,22550,1482,1393
9600,22600,1265,1176
9600,22650,1088,966
9600,22700,818,687
9600,22750,613,500
9600,22800,495,414
9600,22850,375,324
9600,22900,362,253
9600,22950,364,139
9600,23000,226,95
9600,23050,333,178
9600,23100,401,247
9600,23150,421,255
9600,23200,452,226
9600,23250,267,99
9600,23300,676,392
9600,23350,958,635
9600,23400,1029,532
9600,23450,609,291
9600,23500,271,101
9600,23550,207,55
9600,23600,210,101
9600,23650,219,31
9600,23700,399,198
9600,23750,324,110
9600,23800,158,64
9600,23850,52,17
9600,23900,22,11
9600,23950,18,11
9650,21400,317,188
9650,21450,292,148
9650,21500,371,159
9650,21550,246,78
9650,21600,444,163
9650,21650,1068,652
9650,21700,1167,819
9650,21750,550,281
9650,21800,563,296
9650,21850,382,146
9650,21900,326,58
9650,21950,245,44
9650,22000,241,50
9650,22050,249,61
9650,22100,457,265
9650,22150,559,399
9650,22200,619,413
9650,22250,667,459
9650,22300,775,556
9650,22350,863,713
9650,22400,1212,1125
9650,22450,1445,1418
9650,22500,1340,1301
9650,22550,1320,1220
9650,22600,1069,929
9650,22650,892,706
9650,22700,624,567
9650,22750,579,480
9650,22800,512,396
9650,22850,437,326
9650,22900,433,325
9650,22950,341,93
9650,23000,435,207
9650,23050,485,282
9650,23100,479,256
9650,23150,298,78
9650,23200,514,211
9650,23250,304,70
9650,23300,1176,799
9650,23350,1185,682
9650,23400,874,485
9650,23450,452,209
9650,23500,386,112
9650,23550,306,50
9650,23600,226,39
9650,23650,219,36
9650,23700,352,165
9650,23750,505,260
9650,23800,348,225
9650,23850,51,18
9650,23900,67,16
9650,23950,36,13
9700,21400,230,104
9700,21450,281,99
9700,21500,288,86
9700,21550,326,94
9700,21600,366,55
9700,21650,483,228
9700,21700,337,62
9700,21750,356,81
9700,21800,331,50
9700,21850,258,65
9700,21900,236,74
9700,21950,234,69
9700,22000,254,76
9700,22050,265,118
9700,22100,463,265
9700,22150,514,349
9700,22200,567,379
9700,22250,708,561
9700,22300,851,730
9700,22350,857,824
9700,22400,1360,1154
9700,22450,1292,1136
9700,22500,1149,995
9700,22550,1058,927
9700,22600,921,835
9700,22650,794,682
9700,22700,601,504
9700,22750,395,273
9700,22800,363,249
9700,22850,332,234
9700,22900,225,125
9700,22950,230,77
9700,23000,332,154
9700,23050,398,224
9700,23100,429,205
9700,23150,260,49
9700,23200,267,79
9700,23250,341,49
9700,23300,615,310
9700,23350,572,352
9700,23400,369,52
9700,23450,285,85
9700,23500,259,77
9700,23550,190,55
9700,23600,186,65
9700,23650,262,83
9700,23700,264,100
9700,23750,403,234
9700,23800,242,174
9700,23850,152,25
9700,23900,109,24
9700,23950,131,28
9750,21400,240,59
9750,21450,193,34
9750,21500,273,46
9750,21550,346,65
9750,21600,360,77
9750,21650,263,44
9750,21700,343,123
9750,21750,368,197
9750,21800,321,172
9750,21850,261,64
9750,21900,141,38
9750,21950,297,108
9750,22000,305,90
9750,22050,412,229
9750,22100,587,376
9750,22150,783,650
9750,22200,939,771
9750,22250,1078,860
9750,22300,1390,1313
9750,22350,1356,1292
9750,22400,1356,1208
9750,22450,993,827
9750,22500,790,723
9750,22550,733,584
9750,22600,597,443
9750,22650,477,394
9750,22700,229,164
9750,22750,210,59
9750,22800,218,59
9750,22850,197,35
9750,22900,244,46
9750,22950,229,82
9750,23000,209,61
9750,23050,439,188
9750,23100,248,57
9750,23150,363,103
9750,23200,362,61
9750,23250,414,82
9750,23300,306,65
9750,23350,317,97
9750,23400,372,103
9750,23450,338,95
9750,23500,362,178
9750,23550,223,62
9750,23600,194,69
9750,23650,328,98
9750,23700,362,116
9750,23750,647,477
9750,23800,411,277
9750,23850,39,12
9750,23900,17,10
9750,23950,6,0
9800,21400,357,183
9800,21450,358,170
9800,21500,655,299
9800,21550,559,299
9800,21600,227,46
9800,21650,354,101
9800,21700,339,137
9800,21750,367,165
9800,21800,277,172
9800,21850,287,177
9800,21900,292,70
9800,21950,427,67
9800,22000,469,227
9800,22050,644,477
9800,22100,902,682
9800,22150,1103,913
9800,22200,1225,1056
9800,22250,1446,1410
9800,22300,1612,1603
9800,22350,1400,1277
9800,22400,1019,795
9800,22450,769,666
9800,22500,649,480
9800,22550,718,508
9800,22600,629,421
9800,22650,472,339
9800,22700,187,134
9800,22750,208,148
9800,22800,207,119
9800,22850,248,82
9800,22900,205,73
9800,22950,264,47
9800,23000,460,225
9800,23050,602,364
9800,23100,697,410
9800,23150,1020,597
9800,23200,530,231
9800,23250,348,92
9800,23300,391,112
9800,23350,332,77
9800,23400,332,84
9800,23450,390,198
9800,23500,382,101
9800,23550,270,71
9800,23600,256,78
9800,23650,264,57
9800,23700,655,423
9800,23750,953,764
9800,23800,500,355
9800,23850,12,7
9800,23900,27,12
9800,23950,49,18
9850,21400,263,35
9850,21450,182,34
9850,21500,362,96
9850,21550,240,52
9850,21600,255,91
9850,21650,281,92
9850,21700,320,98
9850,21750,346,182
9850,21800,268,139
9850,21850,422,240
9850,21900,501,279
9850,21950,549,312
9850,22000,637,495
9850,22050,717,628
9850,22100,1110,907
9850,22150,1345,1144
9850,22200,1541,1448
9850,22250,1840,1564
9850,22300,1606,1577
9850,22350,1226,1076
9850,22400,960,752
9850,22450,643,466
9850,22500,497,330
9850,22550,493,316
9850,22600,398,277
9850,22650,374,238
9850,22700,129,74
9850,22750,164,80
9850,22800,354,168
9850,22850,223,70
9850,22900,181,48
9850,22950,197,40
9850,23000,192,62
9850,23050,608,304
9850,23100,1183,652
9850,23150,275,58
9850,23200,194,59
9850,23250,278,84
9850,23300,332,110
9850,23350,331,104
9850,23400,355,94
9850,23450,393,119
9850,23500,453,272
9850,23550,541,341
9850,23600,426,249
9850,23650,663,456
9850,23700,805,681
9850,23750,1063,810
9850,23800,677,546
9850,23850,100,32
9850,23900,39,15
9850,23950,30,11
9900,21400,621,276
9900,21450,383,134
9900,21500,244,82
9900,21550,216,61
9900,21600,205,75
9900,21650,354,86
9900,21700,337,185
9900,21750,449,142
9900,21800,385,123
9900,21850,614,364
9900,21900,662,435
9900,21950,768,651
9900,22000,868,754
9900,22050,1001,879
9900,22100,1317,1135
9900,22150,1621,1422
9900,22200,1834,1585
9900,22250,1543,1440
9900,22300,1318,1184
9900,22350,1036,827
9900,22400,616,322
9900,22450,578,370
9900,22500,509,337
9900,22550,476,296
9900,22600,419,275
9900,22650,357,238
9900,22700,202,149
9900,22750,196,134
9900,22800,187,103
9900,22850,128,61
9900,22900,230,59
9900,22950,132,25
9900,23000,219,48
9900,23050,1373,704
9900,23100,828,473
9900,23150,339,88
9900,23200,311,53
9900,23250,272,92
9900,23300,380,115
9900,23350,448,176
9900,23400,445,140
9900,23450,380,120
9900,23500,462,236
9900,23550,671,493
9900,23600,707,518
9900,23650,751,634
9900,23700,1084,881
9900,23750,1287,1097
9900,23800,844,695
9900,23850,389,343
9900,23900,200,185
9900,23950,241,174
9950,21400,180,75
9950,21450,198,112
9950,21500,88,41
9950,21550,162,58
9950,21600,269,38
9950,21650,269,91
9950,21700,261,65
9950,21750,343,217
9950,21800,392,300
9950,21850,495,387
9950,21900,596,474
9950,21950,790,676
9950,22000,928,918
9950,22050,1206,945
9950,22100,1509,1447
9950,22150,1737,1582
9950,22200,1602,1541
9950,22250,1317,1175
9950,22300,1092,850
9950,22350,917,643
9950,22400,583,314
9950,22450,543,318
9950,22500,408,234
9950,22550,462,268
9950,22600,380,219
9950,22650,347,201
9950,22700,80,39
9950,22750,89,31
9950,22800,142,38
9950,22850,187,53
9950,22900,245,74
9950,22950,471,201
9950,23000,354,75
9950,23050,177,34
9950,23100,214,72
9950,23150,196,57
9950,23200,196,47
9950,23250,312,90
9950,23300,329,70
9950,23350,347,211
9950,23400,467,277
9950,23450,368,198
9950,23500,429,333
9950,23550,621,513
9950,23600,629,483
9950,23650,886,843
9950,23700,1178,1060
9950,23750,1310,1257
9950,23800,838,658
9950,23850,477,370
9950,23900,305,208
9950,23950,257,211
8000,7400,227,60
8000,7450,161,57
8000,7500,245,67
8000,7550,158,33
8000,7600,48,17
8000,7650,215,127
8000,7700,277,191
8000,7750,453,356
8000,7800,437,355
8000,7850,489,415
8000,7900,1131,975
8000,7950,1476,1328
8050,7400,181,61
8050,7450,174,56
8050,7500,154,60
8050,7550,290,101
8050,7600,67,26
8050,7650,111,48
8050,7700,143,63
8050,7750,177,102
8050,7800,274,245
8050,7850,303,260
8050,7900,739,623
8050,7950,1134,1059
8100,7400,168,36
8100,7450,167,34
8100,7500,90,22
8100,7550,44,27
8100,7600,125,33
8100,7650,170,47
8100,7700,202,79
8100,7750,290,124
8100,7800,246,186
