scene,sequence,query_image,anchor_idx,num_matches,num_inliers
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/874933963097007,40850,717,620
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/874933963097007,40800,606,514
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/874933963097007,40750,539,486
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/888322191749612,40550,1735,1636
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/888322191749612,40450,1279,1044
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/888322191749612,40600,1206,1034
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/895003237714718,40850,1163,910
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/895003237714718,40800,829,696
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/895003237714718,40750,774,637
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/900588070502827,39600,1361,1100
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/900588070502827,39700,1414,985
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/900588070502827,39550,1229,944
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/920475878809030,38100,970,869
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/920475878809030,38150,925,771
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/920475878809030,38000,1045,770
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/930951020780788,39100,1854,1466
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/930951020780788,39050,1626,1414
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/930951020780788,39000,1269,1032
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/966461024105585,37450,758,641
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/966461024105585,37400,707,559
spagna_train0,S0kbYi8VQ_WxGBZSOrY3Wg,S0kbYi8VQ_WxGBZSOrY3Wg/966461024105585,37500,672,541
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1112345069276846,23871,354,255
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1112345069276846,23876,377,244
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1112345069276846,23881,327,243
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1368405473535383,2546,445,344
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1368405473535383,2591,509,338
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1368405473535383,2581,438,284
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/166334535399167,2586,255,151
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/166334535399167,2571,214,148
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/166334535399167,2536,223,137
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/180258693949912,7781,621,564
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/180258693949912,7786,605,542
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/180258693949912,7791,570,443
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/190384509592565,2561,150,42
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/190384509592565,2576,111,38
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/190384509592565,2596,136,36
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1951146195035728,23861,672,430
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1951146195035728,23866,673,422
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/1951146195035728,23871,666,394
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/273809294428041,23861,489,222
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/273809294428041,23866,416,204
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/273809294428041,23876,379,152
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/2747790412198843,7786,984,901
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/2747790412198843,7781,944,868
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/2747790412198843,7791,933,851
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/278233050668896,7821,544,468
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/278233050668896,7811,501,462
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/278233050668896,7816,483,462
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/287299236272756,23861,513,293
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/287299236272756,23871,495,267
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/287299236272756,23866,503,265
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/303930317928095,23876,333,266
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/303930317928095,23881,260,215
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/303930317928095,23871,278,204
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/304419531305696,23861,50,21
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/304419531305696,7781,21,19
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/304419531305696,7786,32,18
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/305791817730395,23871,662,426
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/305791817730395,23866,623,419
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/305791817730395,23881,612,387
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/306713820894516,7811,1037,882
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/306713820894516,7806,982,781
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/306713820894516,7781,804,764
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/339973640889465,23861,481,294
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/339973640889465,23881,480,292
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/339973640889465,23866,456,266
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/367029038020395,23861,692,481
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/367029038020395,23871,653,439
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/367029038020395,23866,661,396
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3849401905172977,23861,558,347
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3849401905172977,23871,518,303
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3849401905172977,23866,507,288
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3901194019972102,7786,714,553
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3901194019972102,7791,553,372
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/3901194019972102,7781,507,344
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/4232333256798703,7786,49,29
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/4232333256798703,2531,49,25
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/4232333256798703,23861,56,21
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/462147301727489,23881,268,140
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/462147301727489,23876,237,90
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/462147301727489,23866,220,88
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/481356716346087,23861,122,29
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/481356716346087,23881,73,29
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/481356716346087,23876,91,23
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/764685014199505,7821,65,20
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/764685014199505,7781,48,19
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/764685014199505,23861,56,19
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/788402008462473,7786,469,370
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/788402008462473,7781,458,344
spagna_train0,n4k0JDQfdeItNMf9OOwCUQ,n4k0JDQfdeItNMf9OOwCUQ/788402008462473,7791,351,248
