mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,180614887260725,37300,anydepth80,467,346,41.905137388103775,12.482635632598972,116.16488246015692,41.905215086151614,12.482700516018408,success
S0kbYi8VQ_WxGBZSOrY3Wg,186136253368839,40850,anydepth80,281,203,41.90647046822583,12.481272872195953,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,186136253368839,40750,anydepth80,270,163,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,186136253368839,40800,anydepth80,244,125,nan,nan,120.43008621603651,41.90631246961758,12.481530706222156,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1873006279565335,38550,anydepth80,1603,1360,41.90560462625964,12.482320913536991,136.21109519730916,41.90562268975243,12.482355790093358,success
S0kbYi8VQ_WxGBZSOrY3Wg,1873006279565335,38500,anydepth80,1463,1143,41.90559949032623,12.4823218474436,133.40743667404368,41.90560974585739,12.48237535329046,success
S0kbYi8VQ_WxGBZSOrY3Wg,1873006279565335,38600,anydepth80,1710,1489,41.90560842754217,12.482321351926563,136.69913579122866,41.90563610214105,12.482337865499243,success
S0kbYi8VQ_WxGBZSOrY3Wg,191106976197355,39750,anydepth80,1553,1097,41.90599094846201,12.48189002964996,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,191106976197355,39800,anydepth80,1730,1257,41.90599309411002,12.481900610803539,131.2540837580295,41.90598875008715,12.481894371784977,success
S0kbYi8VQ_WxGBZSOrY3Wg,191106976197355,39850,anydepth80,1798,1408,41.90599555056538,12.481901984490584,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,1954770098513826,39300,anydepth80,1487,1209,41.90584947694904,12.482044309141118,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,1954770098513826,39250,anydepth80,1195,1017,41.90584501878697,12.48203486534172,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,1954770098513826,39400,anydepth80,1997,1587,41.90585432475234,12.482053709107632,132.48482148677542,41.905861975577245,12.482037510693276,success
