mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,288722476254463,38250,lidar,1358,1220,41.90552725363838,12.48236176798567,133.1137723750102,41.90553926208713,12.482467389736502,success
S0kbYi8VQ_WxGBZSOrY3Wg,288722476254463,38200,lidar,1114,1040,41.905523863114816,12.482354017886275,128.6708416832557,41.9055244026188,12.482484882805272,success
S0kbYi8VQ_WxGBZSOrY3Wg,288722476254463,38300,lidar,1320,987,41.905539715710105,12.482353894136217,135.2246542601851,41.90555384853362,12.482450240244123,success
S0kbYi8VQ_WxGBZSOrY3Wg,289120099577066,39550,lidar,1704,1476,41.90592263825492,12.4819357787986,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,289120099577066,39600,lidar,1816,1464,41.90592727874719,12.48192852753561,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,289120099577066,39450,lidar,1038,888,41.90591405254889,12.481925143314202,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,2922357204752654,38400,lidar,1336,1160,41.905560137688646,12.482323927916964,132.47223343649344,41.9055816029462,12.482412600523428,success
S0kbYi8VQ_WxGBZSOrY3Wg,2922357204752654,38350,lidar,1305,1005,41.905562062408,12.482317830964263,136.6482665212039,41.90556771054607,12.482432239773637,success
S0kbYi8VQ_WxGBZSOrY3Wg,2922357204752654,38300,lidar,1164,957,41.905555480671616,12.482310929865063,135.2246542601851,41.90555384853362,12.482450240244123,success
S0kbYi8VQ_WxGBZSOrY3Wg,2973179696271735,39300,lidar,1230,1000,41.90585051845284,12.481983901100193,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,2973179696271735,39400,lidar,1860,1603,41.905872438034145,12.482029324466541,132.48482148677542,41.905861975577245,12.482037510693276,success
S0kbYi8VQ_WxGBZSOrY3Wg,2973179696271735,39500,lidar,1960,1678,41.905876662963976,12.482033036165287,129.6939444181371,41.90589505036158,12.482002205617864,success
S0kbYi8VQ_WxGBZSOrY3Wg,300044561683907,39450,lidar,1704,1548,41.90588972236708,12.48200616360298,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,300044561683907,39500,lidar,1971,1741,41.90589459852781,12.482010850781966,129.6939444181371,41.90589505036158,12.482002205617864,success
S0kbYi8VQ_WxGBZSOrY3Wg,300044561683907,39350,lidar,1141,1016,41.905864706235015,12.481946545293784,130.12400894935402,41.90584579547316,12.482055142961434,success
S0kbYi8VQ_WxGBZSOrY3Wg,301251801503991,38750,lidar,1661,1532,41.905665589160975,12.48225381533416,138.21754798959867,41.90567726380374,12.482282469041484,success
S0kbYi8VQ_WxGBZSOrY3Wg,301251801503991,38700,lidar,1300,1119,41.90566727870866,12.4822285040429,140.01411112437432,41.90566403711566,12.482301431382323,success
S0kbYi8VQ_WxGBZSOrY3Wg,301251801503991,38600,lidar,1205,1042,41.9056624563984,12.482200220550357,136.69913579122866,41.90563610214105,12.482337865499243,success
S0kbYi8VQ_WxGBZSOrY3Wg,303564577924793,38850,lidar,1797,1651,41.905697414081395,12.482225947593195,141.81783927440475,41.90569988063249,12.482240040192098,success
S0kbYi8VQ_WxGBZSOrY3Wg,303564577924793,38750,lidar,1315,1167,41.90570196202951,12.482241488709478,138.21754798959867,41.90567726380374,12.482282469041484,success
S0kbYi8VQ_WxGBZSOrY3Wg,303564577924793,38800,lidar,1335,1130,41.90569912038055,12.482227312681589,142.58387170843065,41.90568884947957,12.48226140774558,success
S0kbYi8VQ_WxGBZSOrY3Wg,303730374594771,39900,lidar,1759,1404,41.90603067019857,12.481852722198502,132.16953672357175,41.90602185032782,12.481859816265509,success
S0kbYi8VQ_WxGBZSOrY3Wg,303730374594771,39850,lidar,1512,1185,41.9060191580626,12.48180175558704,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,303730374594771,39950,lidar,1843,1427,41.906034304417226,12.481855025492525,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,304899161162720,40450,lidar,732,685,41.90649929458969,12.481789239866862,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,304899161162720,40800,lidar,925,699,41.90638151288803,12.481557284187243,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,304899161162720,40850,lidar,1056,927,41.90640360029587,12.48158308699073,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,306775687692935,39200,lidar,1549,1257,41.905803963512746,12.482037837587939,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,306775687692935,39250,lidar,1892,1692,41.905818554860176,12.48208854765098,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,306775687692935,39150,lidar,1233,992,41.905801442921025,12.482040345889091,126.7084979155206,41.90577991910063,12.482120508936738,success
S0kbYi8VQ_WxGBZSOrY3Wg,309957857169063,40850,lidar,396,317,41.90656511068199,12.481387195591669,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,309957857169063,40800,lidar,373,257,41.906600008069546,12.481450271026716,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,309957857169063,40700,lidar,325,236,41.90657591117573,12.481384928708769,130.02928047174416,41.90627722498521,12.481562576336035,success
S0kbYi8VQ_WxGBZSOrY3Wg,310769060409655,40850,lidar,943,753,41.90647297011143,12.481642062638718,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,310769060409655,40800,lidar,813,672,41.906445884465946,12.48160312246712,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,310769060409655,40750,lidar,704,601,41.906414372404925,12.481552350061875,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,310982717201776,39450,lidar,1993,1860,41.90588275938344,12.482019153769764,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,310982717201776,39300,lidar,1159,938,41.9058556718984,12.481960376725832,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,310982717201776,39350,lidar,1253,984,41.905871495384964,12.481970953052983,130.12400894935402,41.90584579547316,12.482055142961434,success
S0kbYi8VQ_WxGBZSOrY3Wg,312192647016031,39800,lidar,1799,1408,41.905984862370744,12.48191267901574,131.2540837580295,41.90598875008715,12.481894371784977,success
S0kbYi8VQ_WxGBZSOrY3Wg,312192647016031,39750,lidar,1507,1077,41.905977448399284,12.481862623414193,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,312192647016031,39850,lidar,1862,1610,41.905992133783975,12.481914388373783,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,313127766999687,39200,lidar,1675,1200,41.905798383158896,12.482047509305922,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,313127766999687,39300,lidar,1851,1611,41.90581834306424,12.482100431935116,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,313127766999687,39250,lidar,1915,1410,41.905814946047236,12.48207935620985,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,316147433229878,40500,lidar,1807,1662,41.90621874312458,12.481643802483,133.13578516939262,41.906213839352745,12.48163977596886,success
S0kbYi8VQ_WxGBZSOrY3Wg,316147433229878,40450,lidar,1554,1208,41.90620980665812,12.48158896663242,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,316147433229878,40400,lidar,1211,984,41.9061996068368,12.48158225265253,131.9331284769227,41.906181190345045,12.481677289493923,success
S0kbYi8VQ_WxGBZSOrY3Wg,317123973111603,38750,lidar,1409,1248,41.905691977717126,12.482250512909141,138.21754798959867,41.90567726380374,12.482282469041484,success
S0kbYi8VQ_WxGBZSOrY3Wg,317123973111603,38800,lidar,1568,1342,41.90568393449619,12.482244077035485,142.58387170843065,41.90568884947957,12.48226140774558,success
S0kbYi8VQ_WxGBZSOrY3Wg,317123973111603,38850,lidar,1778,1463,41.90568672734294,12.482239762557994,141.81783927440475,41.90569988063249,12.482240040192098,success
S0kbYi8VQ_WxGBZSOrY3Wg,318220739671203,39950,lidar,1676,1253,41.906046336622616,12.48183406955588,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,318220739671203,40000,lidar,1651,1202,41.90604667337694,12.481783751399512,133.094626753281,41.90605306516325,12.48182342859402,success
S0kbYi8VQ_WxGBZSOrY3Wg,318220739671203,39900,lidar,1298,1139,41.90603587264778,12.481779186771936,132.16953672357175,41.90602185032782,12.481859816265509,success
S0kbYi8VQ_WxGBZSOrY3Wg,324466852430700,38950,lidar,1796,1445,41.90572503373033,12.482192629613415,138.7445052440257,41.90572492718605,12.482200627696836,success
S0kbYi8VQ_WxGBZSOrY3Wg,324466852430700,38900,lidar,1517,1344,41.90572536410565,12.482194242312213,140.93455774012523,41.90571169771593,12.482219411822356,success
S0kbYi8VQ_WxGBZSOrY3Wg,324466852430700,39000,lidar,1973,1678,41.90572869277956,12.48219310427253,133.47887901493343,41.9057387392806,12.482181313113454,success
S0kbYi8VQ_WxGBZSOrY3Wg,324727249004618,37850,lidar,666,510,nan,nan,121.54278359729742,41.90540636948586,12.482579656909616,fail
S0kbYi8VQ_WxGBZSOrY3Wg,324727249004618,37800,lidar,604,490,41.90544369678122,12.482574629754712,120.17196526188992,41.90538979651952,12.482591327065755,success
S0kbYi8VQ_WxGBZSOrY3Wg,324727249004618,37550,lidar,511,442,41.905410729058204,12.482625367375439,116.40554491641149,41.90530400895313,12.482650525344644,success
S0kbYi8VQ_WxGBZSOrY3Wg,328469681986955,37800,lidar,1045,752,41.90536616845219,12.482577849632944,120.17196526188992,41.90538979651952,12.482591327065755,success
S0kbYi8VQ_WxGBZSOrY3Wg,328469681986955,37650,lidar,922,687,41.90530910859162,12.482494258133112,121.41355945029387,41.90533742840186,12.482625264683485,success
S0kbYi8VQ_WxGBZSOrY3Wg,328469681986955,37900,lidar,963,769,41.9053527994233,12.482561013612319,119.22756012921371,41.90542516274867,12.48256884864628,success
S0kbYi8VQ_WxGBZSOrY3Wg,335844591210293,40250,lidar,1739,1448,41.90614757664601,12.481727570596165,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,335844591210293,40300,lidar,1861,1427,41.90615032215645,12.481727291485575,132.00346469300698,41.90614895422557,12.481715028521103,success
S0kbYi8VQ_WxGBZSOrY3Wg,335844591210293,40200,lidar,1459,1186,41.906132452097346,12.48166772559797,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,344539510631341,40850,lidar,245,140,nan,nan,119.670541657643,41.90632991462373,12.48151570723808,fail
S0kbYi8VQ_WxGBZSOrY3Wg,344539510631341,40750,lidar,210,127,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,344539510631341,40650,lidar,219,124,nan,nan,129.84437780156694,41.906260711801465,12.481581000752968,fail
S0kbYi8VQ_WxGBZSOrY3Wg,372682857469137,40450,lidar,1909,1678,41.90620160565043,12.481665426336985,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,372682857469137,40400,lidar,1626,1182,41.90618843780446,12.481611912998572,131.9331284769227,41.906181190345045,12.481677289493923,success
S0kbYi8VQ_WxGBZSOrY3Wg,372682857469137,40500,lidar,1840,1352,41.90620655765076,12.481664098753809,133.13578516939262,41.906213839352745,12.48163977596886,success
S0kbYi8VQ_WxGBZSOrY3Wg,3736317583146995,40850,lidar,868,720,41.906486175129835,12.481586491454706,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,3736317583146995,40800,lidar,706,596,41.9064376131925,12.481514472259189,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,3736317583146995,40950,lidar,722,621,41.90644053973183,12.481484355971004,100.07095102473863,41.90636778471629,12.481493502849276,success
S0kbYi8VQ_WxGBZSOrY3Wg,375069670520532,38150,lidar,1146,888,41.90548960210958,12.482383261386437,127.87246183562748,41.9055085494019,12.482500892376454,success
S0kbYi8VQ_WxGBZSOrY3Wg,375069670520532,38100,lidar,1177,849,41.905471205415154,12.482387395942053,130.8132517189029,41.9054913888028,12.482516272512008,success
S0kbYi8VQ_WxGBZSOrY3Wg,375069670520532,38200,lidar,1109,865,41.90549386665028,12.482380688386876,128.6708416832557,41.9055244026188,12.482484882805272,success
S0kbYi8VQ_WxGBZSOrY3Wg,3920928914692367,37850,lidar,1019,814,41.905367533345704,12.482463577161214,121.54278359729742,41.90540636948586,12.482579656909616,success
S0kbYi8VQ_WxGBZSOrY3Wg,3920928914692367,37750,lidar,949,755,41.90533577384506,12.48248615077425,120.23547911265902,41.90537199782187,12.48260201910781,success
S0kbYi8VQ_WxGBZSOrY3Wg,3920928914692367,37700,lidar,945,698,41.90536157895148,12.482574314668833,118.5984049618151,41.90535486752946,12.48261377354808,success
S0kbYi8VQ_WxGBZSOrY3Wg,3957841700967474,38850,lidar,1640,1413,41.90570536754425,12.482215319675205,141.81783927440475,41.90569988063249,12.482240040192098,success
S0kbYi8VQ_WxGBZSOrY3Wg,3957841700967474,38900,lidar,1805,1765,41.90570519462597,12.482217645408888,140.93455774012523,41.90571169771593,12.482219411822356,success
S0kbYi8VQ_WxGBZSOrY3Wg,3957841700967474,38800,lidar,1244,1003,41.90570873423272,12.482221075274712,142.58387170843065,41.90568884947957,12.48226140774558,success
S0kbYi8VQ_WxGBZSOrY3Wg,3973885756058652,39200,lidar,1682,1269,41.90579516940843,12.482112685703749,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,3973885756058652,39150,lidar,1900,1278,41.905789704857334,12.482114387680674,126.7084979155206,41.90577991910063,12.482120508936738,success
S0kbYi8VQ_WxGBZSOrY3Wg,3973885756058652,39100,lidar,1468,1188,41.90577930333793,12.482076357264106,132.20206429925312,41.9057659926062,12.48214126435926,success
S0kbYi8VQ_WxGBZSOrY3Wg,4040014482748741,38500,lidar,1586,1282,41.90559821655176,12.482287945745039,133.40743667404368,41.90560974585739,12.48237535329046,success
S0kbYi8VQ_WxGBZSOrY3Wg,4040014482748741,38550,lidar,1662,1272,41.90560478403846,12.482286211816517,136.21109519730916,41.90562268975243,12.482355790093358,success
S0kbYi8VQ_WxGBZSOrY3Wg,4040014482748741,38450,lidar,1322,1075,41.90558753380922,12.482286850280023,132.53449609722122,41.905595497518405,12.482394100387,success
S0kbYi8VQ_WxGBZSOrY3Wg,4061209447235223,40850,lidar,1262,1042,41.90634907823137,12.481521958678863,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,4061209447235223,40800,lidar,863,675,41.90639976801498,12.481574127960561,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,4061209447235223,40750,lidar,744,608,41.90634610075218,12.481504475520603,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,4062903437100039,39750,lidar,1626,1241,41.905966943505085,12.481890583306699,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,4062903437100039,39600,lidar,1224,1026,41.90594696543637,12.481860510555338,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,4062903437100039,39550,lidar,1124,996,41.90594298084252,12.481861377109205,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,4090156661051179,39950,lidar,1212,909,41.906054334083166,12.481810549348944,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,4090156661051179,39850,lidar,1079,833,41.90603311676828,12.481743243776908,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,4090156661051179,40000,lidar,1186,849,41.906063285089644,12.481758642014526,133.094626753281,41.90605306516325,12.48182342859402,success
S0kbYi8VQ_WxGBZSOrY3Wg,428293974906309,40850,lidar,425,377,41.90656272876763,12.481434897902455,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,428293974906309,40800,lidar,416,350,41.906548264112494,12.481443110000042,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,428293974906309,40750,lidar,364,304,41.90653202027349,12.48139265720552,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,4383884718289873,40850,lidar,678,518,41.906494478949796,12.481450739836871,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,4383884718289873,40750,lidar,568,460,41.90650127466115,12.481446411452275,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,4383884718289873,40800,lidar,559,452,41.90644143096644,12.48140185198869,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,458265088597722,39250,lidar,1829,1409,41.905824423852,12.482076500480469,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,458265088597722,39200,lidar,1441,1217,41.90581454256769,12.48205879171348,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,458265088597722,39300,lidar,1930,1474,41.90582914138614,12.482081419006901,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,461128378282276,37800,lidar,789,627,41.90537837240091,12.482597888166449,120.17196526188992,41.90538979651952,12.482591327065755,success
S0kbYi8VQ_WxGBZSOrY3Wg,461128378282276,37750,lidar,723,582,41.90530099682414,12.482612021053383,120.23547911265902,41.90537199782187,12.48260201910781,success
S0kbYi8VQ_WxGBZSOrY3Wg,461128378282276,37900,lidar,864,740,41.90536962246777,12.482620124775485,119.22756012921371,41.90542516274867,12.48256884864628,success
S0kbYi8VQ_WxGBZSOrY3Wg,466124827974984,37700,lidar,1011,797,41.905371408578795,12.482583073944578,118.5984049618151,41.90535486752946,12.48261377354808,success
S0kbYi8VQ_WxGBZSOrY3Wg,466124827974984,37600,lidar,970,759,41.90531721723467,12.482569470825107,118.76760340283428,41.90532049378502,12.482638951625308,success
S0kbYi8VQ_WxGBZSOrY3Wg,466124827974984,37650,lidar,995,766,41.90525539507142,12.482615024240323,121.41355945029387,41.90533742840186,12.482625264683485,success
S0kbYi8VQ_WxGBZSOrY3Wg,468472451123328,40050,lidar,1611,1147,41.90607563952079,12.481803616370204,129.43044874599775,41.9060686334418,12.481804603082823,success
S0kbYi8VQ_WxGBZSOrY3Wg,468472451123328,39950,lidar,1182,939,41.90605550952867,12.48174299135859,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,468472451123328,40100,lidar,1760,1388,41.90608051557008,12.481808341175181,132.45147242582482,41.90608388216714,12.48178611933198,success
S0kbYi8VQ_WxGBZSOrY3Wg,468758624198354,40050,lidar,1321,961,41.90607864588374,12.481791127792414,129.43044874599775,41.9060686334418,12.481804603082823,success
S0kbYi8VQ_WxGBZSOrY3Wg,468758624198354,40150,lidar,1941,1689,41.906094441065775,12.481801113524677,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,468758624198354,39950,lidar,1176,896,41.90607095944022,12.481799362278709,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,469291057680737,38150,lidar,1268,1106,41.905458199850074,12.482430464429422,127.87246183562748,41.9055085494019,12.482500892376454,success
S0kbYi8VQ_WxGBZSOrY3Wg,469291057680737,38100,lidar,1284,1086,41.90546143985867,12.48239742219439,130.8132517189029,41.9054913888028,12.482516272512008,success
S0kbYi8VQ_WxGBZSOrY3Wg,469291057680737,38050,lidar,1182,967,41.90545225207727,12.482389508728293,128.20371633856328,41.90547535460177,12.48253071924735,success
S0kbYi8VQ_WxGBZSOrY3Wg,472831740495485,39600,lidar,1815,1501,41.90593142871012,12.481916842778864,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,472831740495485,39550,lidar,1420,1242,41.905928967863716,12.48191318107796,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,472831740495485,39650,lidar,1809,1349,41.90594166008721,12.481961183776518,131.0050489324534,41.90594253181132,12.48194959132375,success
S0kbYi8VQ_WxGBZSOrY3Wg,474642130420803,38650,lidar,1375,1127,41.90565047709342,12.482268574181937,135.0072090808237,41.9056501916127,12.482319086606909,success
S0kbYi8VQ_WxGBZSOrY3Wg,474642130420803,38700,lidar,1492,1271,41.905659558179366,12.48224489889217,140.01411112437432,41.90566403711566,12.482301431382323,success
S0kbYi8VQ_WxGBZSOrY3Wg,474642130420803,38750,lidar,1764,1481,41.905658791075666,12.48227489025979,138.21754798959867,41.90567726380374,12.482282469041484,success
S0kbYi8VQ_WxGBZSOrY3Wg,487620915775365,38650,lidar,1603,1253,41.9056426633017,12.482265776789651,135.0072090808237,41.9056501916127,12.482319086606909,success
S0kbYi8VQ_WxGBZSOrY3Wg,487620915775365,38600,lidar,1445,1199,41.905632184138646,12.482246999827492,136.69913579122866,41.90563610214105,12.482337865499243,success
S0kbYi8VQ_WxGBZSOrY3Wg,487620915775365,38700,lidar,1680,1436,41.90565252014418,12.482252054598478,140.01411112437432,41.90566403711566,12.482301431382323,success
S0kbYi8VQ_WxGBZSOrY3Wg,488294055921976,40200,lidar,2011,1824,41.90612163274986,12.481760885618844,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,488294055921976,40150,lidar,1784,1409,41.9061179422837,12.48175685585475,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,488294055921976,40100,lidar,1203,953,41.906111263869526,12.481706777521014,132.45147242582482,41.90608388216714,12.48178611933198,success
S0kbYi8VQ_WxGBZSOrY3Wg,493491445037843,38800,lidar,182,57,nan,nan,142.58387170843065,41.90568884947957,12.48226140774558,fail
S0kbYi8VQ_WxGBZSOrY3Wg,493491445037843,38750,lidar,191,49,nan,nan,138.21754798959867,41.90567726380374,12.482282469041484,fail
S0kbYi8VQ_WxGBZSOrY3Wg,493491445037843,39450,lidar,72,37,41.905689437443385,12.482276595256812,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,494060038453033,40150,lidar,1761,1342,41.90610095854543,12.481788426712018,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,494060038453033,40200,lidar,1735,1182,41.90610807192619,12.481790373267023,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,494060038453033,40100,lidar,1230,888,41.90609141886722,12.48178885887591,132.45147242582482,41.90608388216714,12.48178611933198,success
S0kbYi8VQ_WxGBZSOrY3Wg,495174678468226,38000,lidar,1086,843,41.9054296549556,12.482421742468999,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,495174678468226,37950,lidar,994,728,41.905448312624245,12.482566990723681,118.25117009211468,41.90544224930587,12.482558242991578,success
S0kbYi8VQ_WxGBZSOrY3Wg,495174678468226,38050,lidar,1156,901,41.90543567911263,12.482426746450296,128.20371633856328,41.90547535460177,12.48253071924735,success
S0kbYi8VQ_WxGBZSOrY3Wg,495547521866283,37500,lidar,1031,846,41.905277738548946,12.482634224798572,113.56643407506289,41.90528568261373,12.482659526816136,success
S0kbYi8VQ_WxGBZSOrY3Wg,495547521866283,37450,lidar,904,706,41.905275120190645,12.482622637661386,114.07414138706628,41.90526777039035,12.482668042696654,success
S0kbYi8VQ_WxGBZSOrY3Wg,495547521866283,37300,lidar,791,702,41.90515448521756,12.482578211527407,116.16488246015692,41.905215086151614,12.482700516018408,success
S0kbYi8VQ_WxGBZSOrY3Wg,498635101554825,39250,lidar,1431,1145,41.905818086482235,12.482024713822097,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,498635101554825,39200,lidar,1233,1081,41.90580977640692,12.482020601956584,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,498635101554825,39350,lidar,1892,1423,41.90583736907143,12.482071826317453,130.12400894935402,41.90584579547316,12.482055142961434,success
S0kbYi8VQ_WxGBZSOrY3Wg,504474467404712,40850,lidar,419,305,41.90651572405222,12.481331105274714,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,504474467404712,40800,lidar,401,304,41.906544467558646,12.481429068214464,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,504474467404712,40750,lidar,366,262,41.90656730996884,12.481490081437963,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,505232827589496,40250,lidar,1269,1070,41.9061522428806,12.48164860419682,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,505232827589496,40200,lidar,1216,945,41.906144555701744,12.481637875729382,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,505232827589496,40300,lidar,1160,928,41.906158786740775,12.481703400867938,132.00346469300698,41.90614895422557,12.481715028521103,success
S0kbYi8VQ_WxGBZSOrY3Wg,516232789557074,40850,lidar,874,627,41.906400771529555,12.481441992589009,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,516232789557074,40800,lidar,783,608,41.90643367299744,12.481491275441215,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,516232789557074,40450,lidar,633,545,41.9065260770605,12.481709982501648,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,517162169314766,40850,lidar,937,774,41.906367449258006,12.481506619057681,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,517162169314766,40800,lidar,806,615,41.90643524365341,12.481571168001782,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,517162169314766,40900,lidar,780,657,41.9063695361868,12.481509063247374,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,520354202466339,39300,lidar,1382,1121,41.90584405899343,12.481992526564577,125.8712208561032,41.90582949947266,12.482072359754168,success
